"","SRR1178014","SRR1178021","SRR1178047","SRR1178050","SRR1178061","SRR1178063"
"NM_001004200",1291.97979522888,1391.1542172148,1408.89044982639,1079.68763506196,1133.28995565021,1040.81209057305
"NM_001004201",21.087809497751,43.3231417125717,30.6280532570954,52.9795963059168,35.4744351726903,32.6408525445987
"NM_001004202",1034.70851935631,743.713932732481,986.660858496429,1803.13315703241,3000.19123067166,1398.62973827893
"NM_001004203",688.868443593198,747.324194541862,1112.4546486595,597.390620414993,586.037669052844,681.146847440115
"NM_001004204",3043.67383750872,3979.71193454096,3513.4752522068,2122.83761749915,2561.72721193721,2152.44867251646
"NM_001004205",310.693726600198,304.465412591129,275.652479313858,317.877577835501,297.512262981629,282.06623519672
"NM_001004206",2770.93816800448,3341.89901488366,3883.19960938173,1697.17396442058,1461.54672911484,1656.67723292397
"NM_001004207",400.668380457268,441.655361347606,436.449758913609,363.549643616463,382.650907396086,332.567176869496
"NM_001004208",3537.1285797561,2538.01405199483,3545.19716450879,2511.96361795295,2088.734742968,1776.15507054005
"NM_001004209",12697.6730255791,10055.7825597291,9025.43097943906,13310.6668512038,15455.0289235687,11918.8380999173
"NM_001004211",1535.19253143627,1787.07959564358,1812.52443739311,847.673540894668,936.998081027993,849.278031301916
"NM_001004212",229.154196542227,373.060386969368,391.601538072862,58.4602441996323,164.601379201283,168.131183861801
"NM_001004213",7096.75082297646,9440.83463153126,8564.91632153774,4866.81532961939,6077.00724131633,4980.50140619187
"NM_001004214",1443.81202361268,1026.51777446732,928.686329116927,1664.29007705828,1867.37426749042,1698.55606260383
"NM_001004215",71.6985522923533,79.4257598063815,103.916609265145,98.6516620868795,42.5693222072284,144.112443310115
"NM_001004217",416.132774088952,472.944297028908,513.019892056347,387.299117822564,343.392532471642,317.170548310723
"NM_001004218",798.525052981503,997.635679992277,836.802169345641,582.775559365085,642.796765329148,530.875752706491
"NM_001004220",5226.96504750921,4529.67515017,3593.32696248422,7395.22089125349,7214.55412918727,5988.67264422033
"NM_001004221",2394.16930497799,2300.94019317881,2495.09248140838,1810.44068755736,1932.64722820817,1782.92958710591
"NM_001004222",968.633382930028,1420.03631168985,1310.44313578572,1019.40050823109,858.008338710136,961.981352352134
"NM_001004223",8085.06616143772,11493.8701804659,11882.5908047081,5718.14263577653,6212.75607991049,5809.45588779621
"NM_001004224",4897.99521934429,3835.30146216572,4142.44420302215,3719.53303720161,3991.58344563111,3465.47315600862
"NM_001004225",3362.80268790802,2572.91324948551,2008.32520642954,2928.49285787533,3416.89759583353,3105.19204773333
"NM_001004226",2165.01510843577,2060.25607255341,2147.24530513136,1817.74821808232,1843.25165157299,1762.60603740833
"NM_001004227",708.550399124432,679.932640766751,706.632943002986,467.681953597058,483.871295755496,562.900740108739
"NM_001004228",240.401028274361,139.596789962731,167.360433869128,259.417333635868,253.523963367493,258.047494645035
"NM_001004229",544.065485041975,664.2881729261,585.214589019501,493.258310434398,465.897581934666,473.600294467856
"NM_001004230",1990.68921658769,2966.43178670804,2273.03909529443,1863.42028386328,2121.37122332688,2006.48863377929
"NM_001004231",492.048888280856,559.590580454051,899.152134904728,358.068995722748,256.834910650278,430.489734503292
"NM_001004232",12.6526856986506,16.8478884437779,8.7508723591701,7.30753052495404,17.5007213518605,14.1648982740711
"NM_001004233",857.570919575206,904.972293551498,866.33636355784,906.133785094301,779.964581330217,1036.5010345766
"NM_001004234",611.546475434778,506.640073916464,520.676905370621,409.221709397426,691.041997164007,464.978182474943
"NM_001004235",2165.01510843577,1917.0490207813,2223.8154382741,1781.21056545755,2058.93621742294,1817.41803507756
"NM_001004237",1481.77008070863,1707.6538358372,1506.24390482215,1110.74463979301,1149.37169959517,1049.43420256596
"NM_001004238",978.474360695645,1083.07854281429,1021.66434793311,918.92196351297,942.673990655623,882.534748988866
"NM_001004239",5087.78550482405,5009.83997081767,5131.29277960837,4464.90115074692,4261.18915294356,4150.31519430284
"NM_001004240",1505.66959813942,1350.23791670849,1275.43964634904,1454.19857446585,1411.88251987307,1351.20812231791
"NM_001004241",2918.55283448873,3175.82697165213,3093.43337896663,2305.525880623,2666.73154004837,2287.32313869131
"NM_001004242",719.797230856566,678.729220163624,870.711799737425,796.52082721999,767.666777137018,737.190575394049
"NM_001004243",740.885040354317,743.713932732481,797.423243729375,946.325202981548,911.929480172625,817.253043899668
"NM_001004244",1015.02656382508,1187.77613528634,1383.73169179377,1264.20278081705,1202.81984858869,1172.60723103615
"NM_001004245",407.697650289852,382.687751794384,437.543617958505,456.720657809627,476.303416251988,569.675256674599
"NM_001004246",87.1629459240373,72.2052361876195,110.479763534523,38.3645352560087,50.6101941797048,59.1230536656881
"NM_001004247",1082.50755421788,1039.75540110172,1071.98186399834,911.614432988016,983.351342986975,864.058794718338
"NM_001004248",3852.03986825584,3363.56058573994,3003.73693728514,4921.62180855654,5318.32732108973,4667.64191387761
"NM_001004249",1650.47255669064,2624.66033541997,2099.11550715593,602.871268308708,787.532460833725,709.476643988258
"NM_001004250",6249.02088116687,5876.3028050691,5386.1619370692,6302.74507777286,6066.12841453004,6015.15484534142
"NM_001004251",1075.4782843853,965.143323707848,938.531060520993,949.978968244025,870.306142903335,881.918883846515
"NM_001004252",1764.3467279785,2216.70075095992,2480.87231382472,1141.80164452407,944.5659605315,1010.63469859786
"NM_001004253",1367.89590942078,1554.81941924007,1486.55444201402,1129.0134661054,1216.06363771982,972.4510597721
"NM_001004254",573.588418338826,543.946112613401,425.511168464646,533.449728321645,600.700435590889,536.41853898765
"NM_001004255",2008.96531815241,1782.26591323108,2108.96023855999,2117.35696960543,1934.53919808404,1912.87713214195
"NM_001004256",871.629459240373,900.15861113899,930.87404720672,935.363907194117,886.860879317257,925.64530895343
"NM_001004257",520.165967611191,474.147717632035,455.045362676845,363.549643616463,423.801252196407,471.136833898452
"NM_001004258",1140.14756684507,833.970477967006,787.578512325309,1063.24569138081,1127.14105355361,929.956364949886
"NM_001004259",485.019618448272,493.402447282067,517.395328235932,434.798066234765,458.802694900128,425.562813364484
"NM_001004260",10683.0842915606,8596.03336813611,8135.02971689351,10480.8256554153,10946.9377018233,8809.95086132988
"NM_001004261",1010.80900192553,712.42499705118,707.726802047882,1638.71372022094,1956.29685165663,594.309862368636
"NM_001004262",858.976773541723,1154.08035839879,803.986397998753,604.698150939947,686.785064943284,601.700244076847
"NM_001004263",14.0585396651673,7.22052361876195,22.9710399428215,10.9612957874311,19.3926912277374,41.8788296798624
"NM_001004264",46.3931808950521,38.5094593000638,95.1657369059749,186.342028386328,55.8131113383661,181.06435185117
"NM_001004265",26.7112253638179,34.8991974906828,60.1622474692944,18.2688263123851,18.9196987587682,46.1898856763189
"NM_001004267",3118.18409773411,3606.6515475716,2292.72855810257,2530.23244426534,3716.77482116,2609.42060814084
"NM_001004268",236.183466374811,163.665202025271,212.208654709875,321.531343097978,328.256773464628,336.878232865952
"NM_001004269",628.416723032979,581.252151310337,389.41381998307,321.531343097978,306.972112361013,349.195535712971
"NM_001004270",254.459567939528,270.769635703573,294.248083077095,263.071098898345,248.321046208832,253.120573506227
"NM_001004271",42407.5848999772,38496.2216734294,31672.6886449713,38349.9201949588,39481.1543773284,29039.8890572728
"NM_001004272",788.684075215886,663.084752322973,774.452203786554,628.447625146047,574.212857328614,721.178081692925
"NM_001004273",2174.85608620138,2457.38487158532,2006.13748833975,2289.08393694185,2167.25149281689,2340.90340607584
"NM_001004274",37758.4258327064,41575.7749968313,23708.3009390816,44499.2071317076,48786.8082118285,46221.9106637211
"NM_001004275",1956.94872139129,2057.84923134716,1786.2718203156,1726.40408652039,1751.96410506193,1502.71094733624
"NM_001004276",1313.06760472663,1069.8409161799,1033.69679742697,981.03597297508,1140.85783515372,1035.26930429189
"NM_001004277",798.525052981503,771.392606604402,924.310892937342,602.871268308708,727.462417274636,714.403565127065
"NM_001004279",573.588418338826,549.963215629036,832.426733166056,555.372319896507,462.586634651881,447.118093346766
"NM_001004280",2378.70491134631,2570.50640827926,2355.07852366165,2013.22465962484,2012.10996299499,1696.70846717678
"NM_001004281",991.127046394295,1146.85983478002,1307.16155865103,834.885362475999,1051.93525098751,971.219329487398
"NM_001004282",53.4224507276358,19.2547296500319,26.2526170775103,84.0366010369714,66.6919381246578,91.7639062102868
"NM_001004283",2986.03382488154,4122.91898631308,3831.78823427161,2115.53008697419,2262.79597154867,1863.60792075388
"NM_001004284",156.049790283357,120.342060312699,84.2271464570122,186.342028386328,170.277288828913,228.485967812191
"NM_001004415",25.3053713973012,126.359163328334,346.753317232115,29.2301220998161,7.09488703453806,35.7201782563533
"NM_001004424",234.777612408294,188.937034690938,411.291000880995,458.547540440866,309.810067174829,466.209912759645
"NM_001004443",4396.10535329782,3267.28693748978,3459.87615900688,4150.67733817389,4286.25775379893,4017.90418869739
"NM_001004444",416.132774088952,409.163005063177,451.763785542156,474.989484122012,348.595449630303,450.197419058521
"NM_001004445",545.471339008492,542.742692010274,415.66643706058,449.413127284673,389.745794430624,476.679620179611
"NM_001004446",1677.18378205446,1729.31540669349,1157.30286950025,1960.24506331892,2227.32153637598,2093.94148399312
"NM_001004448",49.2048888280856,54.1539271407147,53.5990931999169,62.1140094621093,87.5036067593027,87.4528502138304
"NM_001005246",78.7278221249369,104.697592472048,74.3824150529459,73.0753052495404,83.7196670075491,80.0624685056193
"NM_001005381",376.768863026484,330.940665859923,289.87264689751,186.342028386328,317.850939147305,252.504708363876
"NM_001005383",2751.25621247324,2430.90961831652,2445.86882438804,2714.74759002042,2754.70813927664,2188.16885077281
"NM_001005384",1642.03743289154,2519.96274294792,3080.30707042788,283.166807841969,119.194102180239,149.039364448922
"NM_001005528",1651.87841065716,2022.95003385647,1904.40859716439,999.304799287465,1336.67671730697,1125.80148021748
"NM_001005529",1007.9972939925,1330.98318705845,1007.44418034946,834.885362475999,866.049210682612,814.789583330265
"NM_001005530",643.881116664663,342.974871891193,398.16469234224,526.142197796691,769.085754543926,597.389188080391
"NM_001005532",195.413701345826,173.292566850287,213.302513754771,204.610854698713,172.16925870479,211.857608968716
"NM_001005533",955.980697231377,1022.90751265794,888.213544455765,853.154188788384,1032.54255975977,792.002573063281
"NM_001005534",6741.06976944773,6136.24165534453,5300.84093156729,5665.16303947062,6328.63923480795,5883.35970487832
"NM_001005536",376.768863026484,469.334035219527,476.922543574771,232.014094167291,307.445104829983,280.834504912019
"NM_001005537",1910.55554049624,2521.16616355105,2271.94523624954,2314.66029377919,2292.12150462476,2176.46741306814
"NM_001005538",764.784557785102,738.900250319973,806.174116088546,511.527136746783,567.117970294076,610.32235606976
"NM_001005539",3528.693455957,3172.21670984275,2252.2557734414,3984.43101873119,5358.05868848314,5097.51578323855
"NM_001005540",43.5814729620187,34.8991974906828,33.9096303917841,7.30753052495404,7.09488703453806,20.3235496975803
"NM_001005541",1310.25589679359,1237.11638001455,1291.84753202249,1205.74253661742,1279.4446285617,1204.6322184384
"NM_001005542",78.7278221249369,129.969425137715,133.450803477344,102.305427349357,118.72110971127,97.922557633796
"NM_001005543",487.831326381306,580.04873070721,691.318916374438,591.909972521277,501.372017107356,602.931974361549
"NM_001005544",26.7112253638179,77.0189186001275,42.6605027509542,43.8451831497242,44.4612920831052,40.0312342528097
"NM_001005545",597.487935769611,729.272885494957,564.431267166472,504.219606221829,519.818723397155,459.435396193785
"NM_001005546",1471.92910294302,860.4457312358,490.048852113526,3458.2888209345,4060.64034610062,3143.99155170144
"NM_001005547",272.735669504246,187.733614087811,290.966505942406,314.223812573024,348.122457161334,362.12870370234
"NM_001005548",805.554322814087,584.862413119718,799.610961819168,1123.53281821168,1018.82577815967,935.499151231045
"NM_001005550",5782.27736428332,5189.14964068359,4869.86046787816,5551.89631633383,6174.44368992399,6039.78945103545
"NM_001005551",104.033193522238,86.6462834251435,94.0718778610786,47.4989484122012,73.7868251591958,116.398511904324
"NM_001005552",182.761015647175,167.275463834652,210.020936620082,210.091502592429,257.307903119247,203.235496975803
"NM_001005553",948.951427398794,985.601473961007,975.722268047466,1023.05427349357,973.891493607591,1020.48854087547
"NM_001005554",9658.21674996994,8351.73898570133,8326.45504975035,8728.8452120576,8476.97102886607,8012.40550198544
"NM_001005555",170.108329948524,168.478884437779,178.299024318091,197.303324173759,226.563392636249,202.003766691101
"NM_001005556",1090.94267801698,908.582555360879,836.802169345641,1852.45898807585,1286.53951559623,1499.01575648213
"NM_001005560",9.84097776561712,24.0684120625398,13.1263085387552,9.13441315619255,12.2978041931993,13.5490331317202
"NM_001005561",1671.56036618839,1422.4431528961,1473.42813347527,1205.74253661742,1260.52492980293,1232.96201498654
"NM_001005562",520.165967611191,321.313301034907,470.359389305393,246.629155217199,196.764867091189,314.091222598968
"NM_001005563",721.203084823083,530.708485979004,555.680394807301,493.258310434398,522.65667821097,517.326719574771
"NM_001005564",358.492761461766,309.279095003637,425.511168464646,308.743164679308,278.592564222861,253.736438648578
"NM_001005565",75.9161141919035,57.7641889500956,98.4473140406636,56.6333615683938,91.2875465110564,76.3672776515138
"NM_001005761",345.840075763116,451.282726172622,371.912075264729,372.684056772656,356.63632160278,328.87198601539
"NM_001005762",558.124024707142,712.42499705118,479.110261664563,1105.2639918993,1133.28995565021,1040.81209057305
"NM_001005765",1900.71456273062,1560.83652225571,1813.618296438,1673.42449021447,1496.54817181856,1401.09319884834
"NM_001005871",61.8575745267362,20.4581502531589,35.0034894366804,43.8451831497242,38.3123899865055,193.381654698188
"NM_001005872",553.906462807592,515.064018138353,601.622474692944,553.545437265268,563.334030542322,505.625281870104
"NM_001005873",1085.31926215092,1060.21355135488,1133.23797051253,1034.015569281,867.46818808952,770.447293080999
"NM_001005875",2498.20249850023,3048.26438772067,2493.99862236348,1755.63420862021,2113.80334382337,1680.0801083333
"NM_001005876",688.868443593198,560.794001057178,866.33636355784,522.488432534214,429.477161824037,461.282991620838
"NM_001005878",108.250755421788,73.4086567907465,187.049896677261,250.282920479676,139.532778345915,197.692710694645
"NM_001005879",773.219681584202,1117.97774030498,930.87404720672,754.502526701504,672.595290874208,739.654035963453
"NM_001005880",16.8702475982008,9.62736482501594,15.3140266285477,10.9612957874311,12.7707966621685,4.92692113880734
"NM_001005881",137.77368871864,101.087330662667,121.418353983485,171.72696733642,126.761981683747,157.661476441835
"NM_001005882",1306.03833489404,1700.43331221844,1275.43964634904,1611.31048075237,1527.76567477053,1718.87961230141
"NM_001005883",2000.53019435331,1846.04720519681,1906.59631525419,1430.44910025975,1145.11476737444,1060.51977512828
"NM_001005884",2727.35669504246,2661.96637411691,2725.89673988149,2659.94111108327,2793.02052926315,2873.01088906703
"NM_001005885",4.21756189955019,7.22052361876195,13.1263085387552,3.65376526247702,4.25693222072284,4.92692113880734
"NM_001005886",66.0751364262864,33.6957768875558,56.8806703346057,56.6333615683938,80.8817121937339,93.6115016373395
"NM_001005887",1336.96712215741,1359.8652815335,1179.18005039817,1649.67501600837,1931.70124327023,1706.56230945439
"NM_001005888",157.455644249874,181.716511072176,133.450803477344,160.765671548989,178.31816080139,165.051858150046
"NM_001005889",7344.1811210834,5813.7249337065,5280.05760971426,9782.95649028222,11717.9154262431,9198.56176615331
"NM_001005890",105.439047488755,103.494171868921,122.512213028381,140.669962605365,172.642251173759,113.319186192569
"NM_001005891",130.744418886056,102.290751265794,125.79379016307,149.804375761558,189.196987587682,111.471590765516
"NM_001005892",230.560050508744,185.326772881557,299.717378301576,235.667859429768,348.122457161334,245.114326655665
"NM_001005893",881.47043700599,783.426812635672,895.870557770039,1593.04165443998,1097.34252800855,1596.32244897358
"NM_001005895",1007.9972939925,1113.16405789247,952.751228104645,1041.32309980595,1232.61837413375,1244.66345269121
"NM_001005897",1.40585396651673,2.40684120625398,6.56315426937758,7.30753052495404,12.2978041931993,1.84759542705275
"NM_001005899",22.4936634642677,16.8478884437779,61.2561065141907,14.6150610499081,20.811668634645,20.3235496975803
"NM_001005900",22.4936634642677,14.4410472375239,15.3140266285477,25.5763568373391,42.0963297382592,19.0918194128785
"NM_001005901",863.194335441273,860.4457312358,945.094214790371,796.52082721999,907.199555482933,839.424189024301
"NM_001005902",1279.32710953023,1309.32161620217,1104.79763534523,1183.81994504255,1214.64466031292,1210.17500471955
"NM_001005903",3068.97920890602,2937.54969223299,3267.35696710514,2975.99180628753,2971.33869006454,2752.9171863086
"NM_001005905",5645.90952953119,6908.83768255206,7506.06076607815,3587.99748775243,3086.74885249302,2980.78728897844
"NM_001005906",172.920037881558,415.180108078812,648.658413623484,376.337822035133,334.405675561227,387.379174538727
"NM_001005908",18533.3728405901,16745.5976925121,16306.1567822686,11195.1367642296,13833.1377474733,11504.9767242575
"NM_001006602",1341.18468405696,1172.13166744569,1092.76518585137,1143.62852715531,1069.90896480834,1088.23370653407
"NM_001006954",2373.08149548024,2072.29027858468,1659.38417110763,2201.3935706424,2505.91410059884,2415.4230883003
"NM_001006955",1401.63640461718,1382.73027299291,1482.17900583444,1116.22528768673,1032.0695672908,937.962611800448
"NM_001006956",19.6819555312342,69.7983949813656,48.1297979754356,23.7494742061006,16.5547364139221,17.2442239858257
"NM_001006957",6095.78279881655,7038.80710768978,6250.31058253724,5867.94701153809,6004.63939356404,5512.60888918307
"NM_001006958",409.103504256369,760.561821176259,723.04082867643,221.05279837986,257.780895588216,243.882596370964
"NM_001006959",316.317142466264,315.296198019272,316.12526397502,208.26461996119,211.427633629234,275.907583773211
"NM_001006960",591.864519903544,753.341297557497,444.106772227883,836.712245107237,674.960253219054,703.933857707099
"NM_001006962",545.471339008492,432.02799652259,354.410330546389,495.085193065636,448.869853051775,412.629645375115
"NM_001006963",21090.621205684,17762.4881021544,17401.1096862097,28009.7645021488,30615.3835389697,27014.924469223
"NM_001006964",1171.07635410844,1190.1829764926,1187.93092275734,1074.20698716824,1117.68120417423,987.231823188522
"NM_001006965",608.734767501745,610.134245785385,507.550596831866,562.679850421461,514.142813769525,598.620918365092
"NM_001006966",5581.24024707142,4800.44478587357,3357.05340878663,7356.85635599748,7591.52912695572,7515.40233210825
"NM_001006967",4330.03021687153,4469.50412001365,4827.19996512721,3224.44784413597,3206.8889396112,2673.47058294534
